image_id,a,b,c,d,true_label,unicode
16,344.0,692.0,39.0,36.0,信,U+4FE1
16,280.0,402.0,40.0,39.0,信,U+4FE1
16,348.0,747.0,40.0,26.0,利,U+5229
16,355.0,771.0,32.0,38.0,川,U+5DDD
16,358.0,936.0,33.0,34.0,川,U+5DDD
16,304.0,740.0,31.0,45.0,川,U+5DDD
16,361.0,889.0,25.0,25.0,于,U+4E8E
16,356.0,913.0,36.0,25.0,仁,U+4EC1
16,296.0,709.0,35.0,33.0,仁,U+4EC1
16,363.0,994.0,28.0,24.0,太,U+592A
16,281.0,260.0,38.0,41.0,錫,U+932B
16,283.0,297.0,41.0,53.0,胄,U+80C4
16,287.0,438.0,33.0,24.0,本,U+672C
16,309.0,847.0,29.0,31.0,本,U+672C
16,278.0,463.0,51.0,37.0,役,U+5F79
16,301.0,877.0,47.0,42.0,役,U+5F79
16,287.0,638.0,46.0,47.0,雖,U+96D6
16,310.0,945.0,34.0,35.0,似,U+4F3C
16,319.0,979.0,26.0,33.0,當,U+7576
55,947.0,255.0,58.0,38.0,上,U+4E0A
55,954.0,314.0,63.0,63.0,在,U+5728
19,1376.0,201.0,42.0,47.0,至,U+81F3
19,1123.0,817.0,45.0,42.0,至,U+81F3
19,1007.0,712.0,41.0,56.0,至,U+81F3
19,1373.0,245.0,43.0,43.0,此,U+6B64
19,1262.0,259.0,33.0,31.0,此,U+6B64
19,1012.0,376.0,34.0,36.0,此,U+6B64
19,892.0,329.0,41.0,36.0,此,U+6B64
19,886.0,902.0,34.0,38.0,此,U+6B64
19,647.0,564.0,43.0,35.0,此,U+6B64
19,526.0,722.0,63.0,43.0,此,U+6B64
19,1394.0,279.0,14.0,33.0,之,U+4E4B
19,1324.0,726.0,17.0,35.0,之,U+4E4B
19,1314.0,1006.0,17.0,55.0,之,U+4E4B
19,1266.0,416.0,23.0,37.0,之,U+4E4B
19,1189.0,875.0,17.0,55.0,之,U+4E4B
19,1127.0,730.0,35.0,34.0,之,U+4E4B
19,1020.0,681.0,18.0,37.0,之,U+4E4B
19,600.0,625.0,19.0,35.0,之,U+4E4B
19,536.0,266.0,16.0,30.0,之,U+4E4B
19,533.0,515.0,22.0,31.0,之,U+4E4B
19,529.0,856.0,43.0,40.0,之,U+4E4B
19,413.0,236.0,17.0,34.0,之,U+4E4B
19,395.0,675.0,46.0,24.0,之,U+4E4B
19,343.0,446.0,22.0,35.0,之,U+4E4B
19,338.0,731.0,26.0,45.0,之,U+4E4B
19,1369.0,304.0,58.0,70.0,盛,U+76DB
19,1370.0,379.0,63.0,35.0,也,U+4E5F
19,1307.0,640.0,43.0,31.0,也,U+4E5F
19,1192.0,211.0,54.0,49.0,也,U+4E5F
19,1127.0,326.0,51.0,53.0,也,U+4E5F
19,891.0,363.0,46.0,41.0,也,U+4E5F
19,651.0,796.0,43.0,33.0,也,U+4E5F
19,398.0,325.0,47.0,34.0,也,U+4E5F
19,1368.0,414.0,60.0,62.0,積,U+7A4D
19,1123.0,383.0,51.0,52.0,積,U+7A4D
19,1059.0,429.0,54.0,51.0,積,U+7A4D
19,702.0,414.0,57.0,51.0,積,U+7A4D
19,1366.0,477.0,45.0,31.0,以,U+4EE5
19,1187.0,507.0,43.0,33.0,以,U+4EE5
19,393.0,472.0,49.0,28.0,以,U+4EE5
19,1364.0,513.0,44.0,52.0,傳,U+50B3
19,1187.0,425.0,45.0,53.0,傳,U+50B3
19,1372.0,564.0,32.0,32.0,旨,U+65E8
19,1200.0,302.0,35.0,36.0,旨,U+65E8
19,1197.0,473.0,31.0,37.0,旨,U+65E8
19,1373.0,592.0,24.0,35.0,中,U+4E2D
19,1364.0,627.0,45.0,37.0,攻,U+653B
19,1313.0,433.0,48.0,44.0,攻,U+653B
19,1260.0,336.0,41.0,30.0,攻,U+653B
19,1237.0,733.0,52.0,37.0,攻,U+653B
19,1368.0,657.0,32.0,49.0,斥,U+65A5
19,1323.0,474.0,32.0,40.0,斥,U+65A5
19,1262.0,368.0,41.0,50.0,斥,U+65A5
19,1248.0,767.0,38.0,42.0,斥,U+65A5
19,1364.0,692.0,28.0,45.0,大,U+5927
19,1321.0,514.0,30.0,29.0,大,U+5927
19,1297.0,903.0,40.0,40.0,大,U+5927
19,1242.0,798.0,35.0,37.0,大,U+5927
19,1370.0,736.0,24.0,31.0,臣,U+81E3
19,1322.0,538.0,28.0,43.0,臣,U+81E3
19,1300.0,938.0,36.0,38.0,臣,U+81E3
19,1241.0,831.0,38.0,45.0,臣,U+81E3
19,1012.0,497.0,28.0,45.0,臣,U+81E3
19,951.0,632.0,28.0,32.0,臣,U+81E3
19,891.0,798.0,32.0,37.0,臣,U+81E3
19,474.0,829.0,34.0,42.0,臣,U+81E3
19,1362.0,774.0,34.0,32.0,四,U+56DB
19,1239.0,878.0,38.0,31.0,四,U+56DB
19,1357.0,807.0,50.0,40.0,字,U+5B57
19,1234.0,901.0,45.0,43.0,字,U+5B57
19,1358.0,846.0,50.0,42.0,更,U+F901
19,1354.0,886.0,48.0,36.0,進,U+9032
19,1356.0,923.0,43.0,31.0,曰,U+66F0
19,1250.0,636.0,42.0,33.0,曰,U+66F0
19,1187.0,638.0,38.0,35.0,曰,U+66F0
19,1133.0,430.0,36.0,39.0,曰,U+66F0
19,1122.0,914.0,41.0,35.0,曰,U+66F0
19,1062.0,478.0,50.0,33.0,曰,U+66F0
19,775.0,818.0,42.0,32.0,曰,U+66F0
19,716.0,465.0,38.0,27.0,曰,U+66F0
19,655.0,205.0,35.0,26.0,曰,U+66F0
19,649.0,878.0,53.0,28.0,曰,U+66F0
19,591.0,473.0,38.0,26.0,曰,U+66F0
19,1352.0,954.0,47.0,50.0,營,U+71DF
19,1063.0,203.0,50.0,57.0,營,U+71DF
19,1355.0,1000.0,43.0,42.0,救,U+6551
19,1308.0,208.0,57.0,40.0,時,U+6642
19,892.0,450.0,42.0,34.0,時,U+6642
19,330.0,932.0,45.0,39.0,時,U+6642
19,1308.0,244.0,53.0,45.0,烈,U+F99F
19,1325.0,293.0,30.0,21.0,亦,U+4EA6
19,1322.0,310.0,37.0,44.0,足,U+8DB3
19,1330.0,349.0,27.0,38.0,爲,U+7232
19,1299.0,867.0,38.0,37.0,爲,U+7232
19,604.0,933.0,26.0,26.0,爲,U+7232
19,1327.0,387.0,34.0,47.0,罪,U+7F6A
19,520.0,207.0,49.0,38.0,罪,U+7F6A
19,454.0,212.0,44.0,31.0,罪,U+7F6A
19,1319.0,579.0,31.0,30.0,則,U+5247
19,1250.0,708.0,36.0,28.0,則,U+5247
19,1187.0,810.0,33.0,26.0,則,U+5247
19,1174.0,1006.0,41.0,41.0,則,U+5247
19,954.0,330.0,43.0,31.0,則,U+5247
19,662.0,679.0,29.0,27.0,則,U+5247
19,534.0,925.0,43.0,36.0,則,U+5247
19,1317.0,611.0,36.0,29.0,非,U+975E
19,948.0,569.0,37.0,34.0,非,U+975E
19,525.0,488.0,45.0,30.0,非,U+975E
19,464.0,376.0,37.0,36.0,非,U+975E
19,1305.0,673.0,43.0,60.0,渠,U+6E20
19,1313.0,760.0,32.0,36.0,言,U+8A00
19,1257.0,450.0,37.0,39.0,言,U+8A00
19,1299.0,794.0,46.0,36.0,不,U+F967
19,1008.0,202.0,44.0,41.0,不,U+F967
19,1006.0,542.0,33.0,25.0,不,U+F967
19,936.0,819.0,47.0,28.0,不,U+F967
19,946.0,957.0,33.0,24.0,不,U+F967
19,765.0,273.0,45.0,33.0,不,U+F967
19,776.0,418.0,41.0,21.0,不,U+F967
19,785.0,982.0,36.0,22.0,不,U+F967
19,596.0,831.0,33.0,27.0,不,U+F967
19,575.0,948.0,23.0,24.0,不,U+F967
19,1296.0,827.0,47.0,40.0,過,U+904E
19,1288.0,973.0,51.0,41.0,惜,U+60DC
19,1266.0,211.0,38.0,49.0,云,U+4E91
19,955.0,501.0,29.0,34.0,云,U+4E91
19,1261.0,289.0,37.0,46.0,豈,U+8C48
19,1132.0,567.0,36.0,42.0,豈,U+8C48
19,1260.0,489.0,45.0,61.0,哉,U+54C9
19,1251.0,599.0,37.0,40.0,上,U+4E0A
19,1187.0,611.0,39.0,32.0,上,U+4E0A
19,1121.0,879.0,38.0,37.0,上,U+4E0A
19,774.0,781.0,49.0,38.0,上,U+4E0A
19,651.0,845.0,53.0,38.0,上,U+4E0A
19,1238.0,670.0,51.0,39.0,然,U+7136
19,538.0,963.0,45.0,77.0,然,U+7136
19,1228.0,943.0,51.0,46.0,抹,U+62B9
19,1234.0,986.0,42.0,36.0,去,U+53BB
19,1237.0,1023.0,34.0,50.0,可,U+53EF
19,1135.0,290.0,38.0,35.0,可,U+53EF
19,661.0,766.0,35.0,28.0,可,U+53EF
19,403.0,592.0,33.0,32.0,可,U+53EF
19,1197.0,260.0,42.0,41.0,承,U+627F
19,1192.0,336.0,45.0,50.0,畢,U+7562
19,1200.0,384.0,38.0,35.0,書,U+66F8
19,1181.0,538.0,63.0,49.0,達,U+9054
19,1183.0,674.0,42.0,53.0,益,U+76CA
19,1183.0,722.0,40.0,48.0,廉,U+5EC9
19,1176.0,767.0,53.0,47.0,疏,U+758F
19,1163.0,966.0,52.0,40.0,疏,U+758F
19,1177.0,836.0,37.0,44.0,留,U+7559
19,1172.0,926.0,34.0,44.0,學,U+5B78
19,1133.0,210.0,40.0,45.0,持,U+6301
19,595.0,732.0,36.0,45.0,持,U+6301
19,1141.0,256.0,31.0,39.0,出,U+51FA
19,1124.0,465.0,48.0,48.0,災,U+707D
19,882.0,965.0,41.0,41.0,災,U+707D
19,1126.0,511.0,42.0,54.0,異,U+7570
19,884.0,999.0,48.0,51.0,異,U+7570
19,1134.0,609.0,26.0,37.0,有,U+6709
19,717.0,310.0,32.0,29.0,有,U+6709
19,717.0,915.0,40.0,32.0,有,U+6709
19,658.0,320.0,30.0,31.0,有,U+6709
19,1118.0,647.0,49.0,27.0,如,U+5982
19,942.0,605.0,50.0,31.0,如,U+5982
19,640.0,536.0,54.0,31.0,如,U+5982
19,1117.0,678.0,55.0,30.0,近,U+8FD1
19,1140.0,706.0,22.0,26.0,日,U+65E5
19,1127.0,995.0,26.0,39.0,日,U+65E5
19,1017.0,1008.0,22.0,35.0,日,U+65E5
19,963.0,471.0,27.0,35.0,日,U+65E5
19,1113.0,949.0,48.0,50.0,昨,U+6628
19,1067.0,511.0,44.0,29.0,昨,U+6628
19,1070.0,260.0,45.0,42.0,頭,U+982D
19,1069.0,302.0,44.0,40.0,見,U+898B
19,886.0,865.0,34.0,36.0,見,U+898B
19,1068.0,335.0,48.0,58.0,落,U+843D
19,1071.0,389.0,40.0,41.0,矣,U+77E3
19,892.0,758.0,43.0,46.0,矣,U+77E3
19,774.0,697.0,47.0,46.0,矣,U+77E3
19,494.0,336.0,18.0,33.0,矣,U+77E3
19,454.0,474.0,51.0,48.0,矣,U+77E3
19,1061.0,540.0,43.0,37.0,夜,U+591C
19,774.0,382.0,40.0,33.0,夜,U+591C
19,1064.0,571.0,51.0,40.0,又,U+53C8
19,1064.0,606.0,42.0,31.0,白,U+767D
19,1057.0,636.0,53.0,37.0,虹,U+8679
19,1059.0,673.0,47.0,39.0,貫,U+8CAB
19,993.0,768.0,50.0,51.0,貫,U+8CAB
19,1001.0,959.0,45.0,52.0,貫,U+8CAB
19,941.0,423.0,58.0,44.0,貫,U+8CAB
19,1063.0,713.0,40.0,58.0,月,U+6708
19,1006.0,813.0,36.0,40.0,月,U+6708
19,1057.0,988.0,55.0,61.0,變,U+8B8A
19,1004.0,240.0,46.0,50.0,虛,U+865B
19,1008.0,286.0,39.0,36.0,生,U+751F
19,1019.0,319.0,25.0,26.0,而,U+800C
19,895.0,260.0,33.0,29.0,而,U+800C
19,597.0,809.0,32.0,24.0,而,U+800C
19,536.0,651.0,31.0,32.0,而,U+800C
19,326.0,238.0,45.0,33.0,而,U+800C
19,1003.0,343.0,45.0,38.0,若,U+82E5
19,770.0,520.0,48.0,37.0,若,U+82E5
19,1005.0,411.0,40.0,38.0,重,U+91CD
19,1001.0,449.0,47.0,53.0,疊,U+758A
19,994.0,560.0,51.0,43.0,勝,U+52DD
19,1002.0,603.0,41.0,45.0,憂,U+6182
19,999.0,650.0,47.0,44.0,懼,U+61FC
19,710.0,611.0,43.0,39.0,懼,U+61FC
19,998.0,926.0,45.0,40.0,視,U+8996
19,939.0,208.0,54.0,40.0,雖,U+96D6
19,765.0,349.0,55.0,36.0,雖,U+96D6
19,943.0,251.0,52.0,45.0,輕,U+8F15
19,952.0,290.0,41.0,41.0,應,U+61C9
19,769.0,545.0,43.0,55.0,應,U+61C9
19,945.0,357.0,52.0,45.0,速,U+901F
19,958.0,400.0,34.0,29.0,於,U+65BC
19,653.0,381.0,36.0,37.0,於,U+65BC
19,592.0,534.0,31.0,18.0,於,U+65BC
19,941.0,531.0,43.0,42.0,無,U+7121
19,646.0,234.0,50.0,55.0,無,U+7121
19,936.0,707.0,49.0,41.0,居,U+5C45
19,942.0,739.0,45.0,43.0,鼎,U+9F0E
19,939.0,779.0,47.0,44.0,軸,U+8EF8
19,934.0,842.0,44.0,31.0,能,U+80FD
19,937.0,870.0,40.0,40.0,善,U+5584
19,932.0,910.0,53.0,51.0,輔,U+8F14
19,938.0,979.0,51.0,37.0,厭,U+53AD
19,946.0,1013.0,50.0,39.0,衆,U+8846
19,875.0,209.0,53.0,52.0,望,U+671B
19,881.0,286.0,56.0,49.0,致,U+81F4
19,885.0,405.0,50.0,43.0,漢,U+6F22
19,899.0,533.0,33.0,44.0,責,U+8CAC
19,897.0,577.0,38.0,43.0,免,U+514D
19,890.0,616.0,42.0,30.0,三,U+4E09
19,895.0,647.0,40.0,32.0,公,U+516C
19,881.0,675.0,53.0,56.0,誠,U+8AA0
19,879.0,717.0,47.0,46.0,是,U+662F
19,519.0,433.0,48.0,56.0,是,U+662F
19,458.0,345.0,34.0,35.0,是,U+662F
19,887.0,839.0,32.0,27.0,自,U+81EA
19,886.0,936.0,40.0,30.0,等,U+7B49
19,774.0,217.0,38.0,21.0,心,U+5FC3
19,763.0,243.0,46.0,35.0,神,U+795E
19,765.0,308.0,51.0,40.0,定,U+5B9A
19,772.0,439.0,48.0,47.0,寢,U+5BE2
19,775.0,489.0,39.0,35.0,常,U+5E38
19,769.0,593.0,53.0,42.0,在,U+5728
19,398.0,296.0,38.0,31.0,在,U+5728
19,783.0,627.0,32.0,36.0,目,U+76EE
19,770.0,660.0,53.0,39.0,前,U+524D
19,775.0,848.0,49.0,32.0,由,U+7531
19,780.0,874.0,36.0,41.0,予,U+4E88
19,774.0,910.0,48.0,47.0,諒,U+8AD2
19,773.0,954.0,49.0,30.0,德,U+5FB7
19,774.0,1002.0,61.0,55.0,獲,U+7372
19,705.0,194.0,37.0,49.0,于,U+4E8E
19,419.0,1017.0,29.0,44.0,于,U+4E8E
19,711.0,242.0,39.0,46.0,天,U+5929
19,654.0,412.0,33.0,29.0,天,U+5929
19,705.0,285.0,49.0,25.0,卿,U+537F
19,714.0,337.0,33.0,35.0,何,U+4F55
19,706.0,369.0,45.0,46.0,嫌,U+5ACC
19,706.0,490.0,47.0,31.0,伏,U+4F0F
19,711.0,513.0,49.0,45.0,願,U+9858
19,705.0,579.0,51.0,33.0,恐,U+6050
19,712.0,644.0,45.0,41.0,修,U+4FEE
19,644.0,593.0,52.0,46.0,修,U+4FEE
19,713.0,682.0,47.0,45.0,省,U+7701
19,654.0,632.0,37.0,46.0,省,U+7701
19,709.0,722.0,53.0,33.0,母,U+6BCD
19,717.0,754.0,42.0,42.0,或,U+6216
19,589.0,698.0,42.0,38.0,或,U+6216
19,714.0,799.0,44.0,32.0,間,U+9593
19,716.0,825.0,52.0,57.0,斷,U+65B7
19,719.0,889.0,54.0,28.0,凡,U+51E1
19,589.0,496.0,47.0,35.0,凡,U+51E1
19,721.0,946.0,44.0,31.0,作,U+4F5C
19,727.0,977.0,29.0,40.0,事,U+4E8B
19,535.0,889.0,35.0,38.0,事,U+4E8B
19,715.0,1017.0,51.0,32.0,必,U+5FC5
19,657.0,290.0,30.0,33.0,乃,U+4E43
19,649.0,342.0,46.0,45.0,拂,U+62C2
19,653.0,439.0,33.0,35.0,意,U+610F
19,406.0,199.0,30.0,46.0,意,U+610F
19,653.0,473.0,39.0,63.0,耶,U+8036
19,657.0,707.0,42.0,38.0,庶,U+5EB6
19,663.0,737.0,28.0,33.0,乎,U+4E4E
19,652.0,902.0,53.0,46.0,唯,U+552F
19,589.0,243.0,46.0,41.0,掌,U+638C
19,580.0,273.0,66.0,42.0,令,U+4EE4
19,570.0,318.0,59.0,45.0,吳,U+5433
19,583.0,361.0,45.0,36.0,挺,U+633A
19,588.0,393.0,39.0,32.0,昌,U+660C
19,572.0,428.0,58.0,48.0,啓,U+5553
19,576.0,552.0,55.0,43.0,臺,U+81FA
19,570.0,591.0,61.0,41.0,閣,U+95A3
19,587.0,653.0,44.0,49.0,論,U+F941
19,461.0,520.0,45.0,40.0,論,U+F941
19,626.0,682.0,33.0,28.0,人,U+4EBA
19,395.0,709.0,57.0,31.0,人,U+4EBA
19,629.0,705.0,25.0,31.0,主,U+4E3B
19,593.0,773.0,42.0,38.0,疑,U+7591
19,588.0,854.0,46.0,48.0,從,U+5F9E
19,598.0,900.0,40.0,30.0,者,U+8005
19,409.0,911.0,37.0,31.0,者,U+8005
19,597.0,955.0,43.0,46.0,慮,U+616E
19,603.0,997.0,37.0,55.0,其,U+5176
19,309.0,818.0,61.0,57.0,其,U+5176
19,519.0,238.0,43.0,47.0,名,U+540D
19,455.0,240.0,38.0,37.0,名,U+540D
19,518.0,294.0,37.0,30.0,未,U+672A
19,524.0,542.0,33.0,28.0,未,U+672A
19,474.0,909.0,31.0,36.0,未,U+672A
19,519.0,325.0,42.0,39.0,盡,U+76E1
19,518.0,568.0,47.0,39.0,盡,U+76E1
19,518.0,366.0,43.0,34.0,著,U+8457
19,453.0,295.0,43.0,51.0,著,U+8457
19,528.0,611.0,38.0,40.0,明,U+660E
19,462.0,439.0,42.0,40.0,明,U+660E
19,527.0,682.0,57.0,49.0,今,U+4ECA
19,533.0,763.0,42.0,39.0,惟,U+60DF
19,392.0,361.0,53.0,44.0,惟,U+60DF
19,534.0,800.0,43.0,59.0,泰,U+6CF0
19,398.0,399.0,42.0,42.0,泰,U+6CF0
19,463.0,565.0,40.0,31.0,列,U+F99C
19,469.0,591.0,42.0,36.0,已,U+5DF2
19,468.0,626.0,41.0,35.0,久,U+4E45
19,463.0,672.0,59.0,47.0,命,U+547D
19,468.0,715.0,38.0,34.0,音,U+97F3
19,466.0,748.0,39.0,34.0,尙,U+5C19
19,458.0,873.0,55.0,46.0,實,U+5BE6
19,472.0,944.0,54.0,46.0,曉,U+66C9
19,476.0,1006.0,46.0,44.0,聖,U+8056
19,391.0,272.0,47.0,24.0,所,U+6240
19,397.0,437.0,47.0,37.0,本,U+672C
19,393.0,500.0,43.0,53.0,寒,U+5BD2
19,394.0,550.0,48.0,46.0,微,U+5FAE
19,391.0,625.0,57.0,49.0,笑,U+7B11
19,394.0,737.0,57.0,44.0,受,U+53D7
19,401.0,779.0,39.0,32.0,鄕,U+9115
19,434.0,790.0,27.0,26.0,曲,U+66F2
19,399.0,810.0,50.0,47.0,侮,U+4FAE
19,399.0,852.0,51.0,56.0,弄,U+5F04
19,404.0,940.0,40.0,36.0,半,U+534A
19,404.0,977.0,48.0,36.0,世,U+4E16
19,335.0,197.0,38.0,38.0,玆,U+7386
19,316.0,268.0,63.0,51.0,猥,U+7325
19,316.0,317.0,50.0,44.0,厠,U+53A0
19,323.0,369.0,55.0,38.0,禮,U+F9B6
19,320.0,408.0,50.0,44.0,賢,U+8CE2
19,314.0,481.0,52.0,42.0,外,U+5916
19,308.0,518.0,63.0,72.0,濫,U+6FEB
19,304.0,637.0,60.0,50.0,華,U+83EF
19,315.0,683.0,54.0,58.0,顯,U+986F
19,323.0,773.0,51.0,43.0,秩,U+79E9
19,314.0,869.0,58.0,64.0,乘,U+4E58
19,322.0,963.0,72.0,45.0,販,U+8CA9
23,1495.0,279.0,54.0,36.0,孔,U+5B54
23,1485.0,312.0,58.0,64.0,岩,U+5CA9
23,1502.0,385.0,43.0,38.0,外,U+5916
23,1484.0,425.0,58.0,39.0,五,U+4E94
23,1480.0,471.0,77.0,36.0,代,U+4EE3
23,1490.0,503.0,51.0,47.0,祖,U+7956
23,1487.0,546.0,50.0,49.0,考,U+8003
23,1485.0,637.0,59.0,77.0,墓,U+5893
23,1472.0,706.0,68.0,56.0,李,U+674E
23,1472.0,766.0,73.0,62.0,進,U+9032
23,1480.0,826.0,62.0,32.0,士,U+58EB
23,1487.0,867.0,45.0,44.0,榮,U+69AE
23,1465.0,906.0,67.0,39.0,世,U+4E16
23,1438.0,343.0,47.0,37.0,世,U+4E16
23,1304.0,292.0,61.0,47.0,世,U+4E16
23,1479.0,938.0,44.0,59.0,來,U+4F86
23,1437.0,440.0,34.0,45.0,來,U+4F86
23,1460.0,992.0,77.0,72.0,宿,U+5BBF
23,1438.0,203.0,34.0,64.0,若,U+82E5
23,1422.0,261.0,55.0,39.0,木,U+6728
23,1435.0,302.0,38.0,40.0,李,U+F9E1
23,1438.0,381.0,41.0,67.0,亨,U+4EA8
23,1437.0,483.0,49.0,42.0,見,U+898B
23,1355.0,1013.0,53.0,51.0,見,U+898B
23,1427.0,516.0,56.0,33.0,以,U+4EE5
23,1307.0,405.0,50.0,29.0,以,U+4EE5
23,1296.0,968.0,51.0,21.0,以,U+4EE5
23,1235.0,637.0,58.0,25.0,以,U+4EE5
23,1195.0,930.0,81.0,46.0,以,U+4EE5
23,1431.0,553.0,46.0,27.0,仁,U+4EC1
23,1437.0,579.0,42.0,41.0,同,U+540C
23,1428.0,619.0,50.0,41.0,鄕,U+9115
23,1425.0,658.0,52.0,26.0,所,U+6240
23,1422.0,695.0,50.0,30.0,將,U+5C07
23,1425.0,727.0,57.0,55.0,被,U+88AB
23,1423.0,790.0,46.0,46.0,編,U+7DE8
23,1407.0,841.0,67.0,28.0,配,U+914D
23,1421.0,866.0,47.0,38.0,願,U+9858
23,1412.0,909.0,59.0,41.0,往,U+5F80
23,1419.0,943.0,42.0,44.0,禿,U+79BF
23,1417.0,981.0,37.0,40.0,音,U+97F3
23,1415.0,1021.0,51.0,44.0,城,U+57CE
23,1371.0,199.0,58.0,49.0,云,U+4E91
23,1248.0,498.0,48.0,43.0,云,U+4E91
23,1377.0,251.0,50.0,39.0,今,U+4ECA
23,1381.0,283.0,34.0,33.0,日,U+65E5
23,1382.0,428.0,38.0,23.0,日,U+65E5
23,1187.0,563.0,36.0,29.0,日,U+65E5
23,1376.0,319.0,50.0,64.0,歲,U+6B72
23,1364.0,533.0,61.0,67.0,歲,U+6B72
23,1368.0,381.0,57.0,48.0,除,U+9664
23,1374.0,446.0,60.0,44.0,也,U+4E5F
23,1385.0,480.0,26.0,57.0,守,U+5B88
23,1374.0,594.0,40.0,39.0,之,U+4E4B
23,1245.0,316.0,59.0,52.0,之,U+4E4B
23,1361.0,643.0,60.0,61.0,感,U+611F
23,1366.0,704.0,39.0,41.0,有,U+6709
23,1352.0,751.0,62.0,60.0,倍,U+500D
23,1360.0,819.0,38.0,57.0,常,U+5E38
23,1358.0,866.0,47.0,61.0,年,U+5E74
23,1349.0,975.0,50.0,39.0,臣,U+81E3
23,1300.0,190.0,70.0,61.0,睦,U+7766
23,1304.0,249.0,66.0,44.0,際,U+969B
23,1326.0,341.0,34.0,31.0,書,U+66F8
23,1298.0,375.0,62.0,31.0,余,U+4F59
23,1299.0,431.0,62.0,54.0,隷,U+96B7
23,1308.0,491.0,56.0,38.0,習,U+7FD2
23,1308.0,528.0,53.0,59.0,官,U+5B98
23,1308.0,578.0,41.0,70.0,褒,U+8912
23,1301.0,647.0,59.0,42.0,貶,U+8CB6
23,1311.0,691.0,40.0,30.0,不,U+F967
23,1288.0,720.0,60.0,53.0,參,U+53C3
23,1299.0,772.0,51.0,48.0,法,U+6CD5
23,1297.0,821.0,37.0,39.0,勿,U+52FF
23,1297.0,853.0,48.0,42.0,居,U+5C45
23,1305.0,900.0,36.0,36.0,下,U+4E0B
23,1298.0,925.0,43.0,36.0,而,U+800C
23,1289.0,984.0,71.0,75.0,張,U+5F35
23,1256.0,175.0,37.0,75.0,未,U+672A
23,1251.0,254.0,55.0,62.0,准,U+51C6
23,1234.0,360.0,62.0,56.0,故,U+6545
23,1238.0,407.0,55.0,46.0,只,U+53EA
23,1252.0,447.0,42.0,51.0,中,U+4E2D
23,1236.0,539.0,60.0,52.0,六,U+F9D1
23,1179.0,519.0,55.0,36.0,六,U+F9D1
23,1248.0,589.0,48.0,48.0,月,U+6708
23,1238.0,654.0,50.0,67.0,前,U+524D
23,1226.0,716.0,59.0,28.0,則,U+5247
23,1186.0,403.0,48.0,39.0,則,U+5247
23,1225.0,749.0,55.0,37.0,可,U+53EF
23,1207.0,783.0,90.0,56.0,保,U+4FDD
23,1221.0,833.0,64.0,55.0,閑,U+9591
23,1227.0,878.0,59.0,53.0,臥,U+81E5
23,1197.0,964.0,88.0,53.0,舍,U+820D
23,1228.0,1015.0,69.0,52.0,是,U+662F
23,1180.0,189.0,70.0,61.0,幸,U+5E78
23,1176.0,252.0,51.0,65.0,都,U+90FD
23,1187.0,323.0,43.0,47.0,目,U+76EE
23,1162.0,353.0,66.0,57.0,政,U+653F
23,1178.0,449.0,50.0,31.0,在,U+5728
23,1161.0,478.0,71.0,42.0,卄,U+5344
23,1175.0,580.0,44.0,120.0,耳,U+8033
52,1449.0,201.0,60.0,59.0,上,U+4E0A
52,1033.0,209.0,58.0,65.0,上,U+4E0A
52,454.0,968.0,59.0,40.0,上,U+4E0A
52,1443.0,260.0,63.0,52.0,曰,U+66F0
52,1395.0,348.0,62.0,45.0,曰,U+66F0
52,1023.0,302.0,87.0,47.0,曰,U+66F0
52,1059.0,652.0,63.0,40.0,曰,U+66F0
52,904.0,491.0,67.0,48.0,曰,U+66F0
52,762.0,347.0,66.0,62.0,曰,U+66F0
52,209.0,808.0,60.0,46.0,曰,U+66F0
52,1452.0,315.0,60.0,54.0,依,U+4F9D
52,1038.0,353.0,72.0,64.0,依,U+4F9D
52,1473.0,375.0,53.0,50.0,爲,U+7232
52,1272.0,366.0,41.0,50.0,爲,U+7232
52,1268.0,796.0,69.0,40.0,爲,U+7232
52,1041.0,424.0,62.0,44.0,爲,U+7232
52,996.0,940.0,50.0,48.0,爲,U+7232
52,916.0,967.0,68.0,39.0,爲,U+7232
52,381.0,398.0,40.0,39.0,爲,U+7232
52,337.0,589.0,33.0,19.0,爲,U+7232
52,303.0,951.0,39.0,47.0,爲,U+7232
52,1481.0,413.0,37.0,52.0,之,U+4E4B
52,1427.0,824.0,42.0,50.0,之,U+4E4B
52,1363.0,704.0,34.0,38.0,之,U+4E4B
52,1198.0,275.0,44.0,70.0,之,U+4E4B
52,1044.0,481.0,67.0,107.0,之,U+4E4B
52,705.0,630.0,27.0,28.0,之,U+4E4B
52,444.0,431.0,52.0,48.0,之,U+4E4B
52,309.0,604.0,23.0,31.0,之,U+4E4B
52,1393.0,254.0,49.0,89.0,胄,U+80C4
52,918.0,418.0,45.0,72.0,胄,U+80C4
52,749.0,258.0,80.0,79.0,胄,U+80C4
52,1387.0,384.0,78.0,73.0,式,U+5F0F
52,1418.0,456.0,42.0,58.0,年,U+5E74
52,1332.0,385.0,64.0,46.0,年,U+5E74
52,1359.0,981.0,64.0,63.0,年,U+5E74
52,901.0,651.0,61.0,67.0,年,U+5E74
52,1417.0,510.0,46.0,30.0,則,U+5247
52,1343.0,438.0,58.0,33.0,則,U+5247
52,1268.0,280.0,41.0,30.0,則,U+5247
52,1282.0,714.0,53.0,45.0,則,U+5247
